net_name,property_id,query_result,elapsed_seconds
ACASXu_2_8.nnet,adversarial_3,UNSAT,2.893688
ACASXu_2_8.nnet,adversarial_4,UNSAT,2.829203
ACASXu_2_8.nnet,adversarial_5,UNSAT,2.904864
ACASXu_2_8.nnet,adversarial_6,SAT,22.947408
ACASXu_2_8.nnet,adversarial_7,SAT,21.175770
ACASXu_2_8.nnet,adversarial_8,UNSAT,2.864971
ACASXu_2_8.nnet,adversarial_9,UNSAT,3.080200
ACASXu_2_8.nnet,adversarial_10,UNSAT,2.827943
ACASXu_2_8.nnet,adversarial_11,SAT,3.126672
ACASXu_2_8.nnet,adversarial_12,UNSAT,3.769925
ACASXu_2_8.nnet,adversarial_13,UNSAT,2.778862
ACASXu_2_8.nnet,adversarial_14,UNSAT,3.019006
ACASXu_2_8.nnet,adversarial_15,UNSAT,3.118789
ACASXu_2_8.nnet,adversarial_16,SAT,2.979417
ACASXu_2_8.nnet,adversarial_17,UNSAT,2.762012
ACASXu_2_8.nnet,adversarial_18,UNSAT,11.038423
ACASXu_2_8.nnet,adversarial_19,UNSAT,2.718202
ACASXu_2_9.nnet,adversarial_0,SAT,2.969014
ACASXu_2_9.nnet,adversarial_1,UNSAT,4.938305
ACASXu_2_9.nnet,adversarial_2,UNSAT,7.409000
ACASXu_2_9.nnet,adversarial_3,UNSAT,3.743707
ACASXu_2_9.nnet,adversarial_4,UNSAT,3.766139
ACASXu_2_9.nnet,adversarial_5,UNSAT,3.436311
ACASXu_2_9.nnet,adversarial_6,SAT,21.830994
ACASXu_2_9.nnet,adversarial_7,SAT,27.393332
ACASXu_2_9.nnet,adversarial_8,UNSAT,3.014023
ACASXu_2_9.nnet,adversarial_9,UNSAT,4.154054
ACASXu_2_9.nnet,adversarial_10,UNSAT,2.901362
ACASXu_2_9.nnet,adversarial_11,SAT,2.985504
ACASXu_2_9.nnet,adversarial_12,UNSAT,2.846805
ACASXu_2_9.nnet,adversarial_13,UNSAT,2.827971
ACASXu_2_9.nnet,adversarial_14,UNSAT,4.126299
ACASXu_2_9.nnet,adversarial_15,UNSAT,5.745856
ACASXu_2_9.nnet,adversarial_16,SAT,4.117378
ACASXu_2_9.nnet,adversarial_17,UNSAT,3.886783
ACASXu_2_9.nnet,adversarial_18,UNSAT,4.733744
ACASXu_2_9.nnet,adversarial_19,UNSAT,2.676934
ACASXu_3_1.nnet,adversarial_0,SAT,2.550851
ACASXu_3_1.nnet,adversarial_1,SAT,3.495759
ACASXu_3_1.nnet,adversarial_2,SAT,4.223994
ACASXu_3_1.nnet,adversarial_3,SAT,3.806517
ACASXu_3_1.nnet,adversarial_4,SAT,3.778203
ACASXu_3_1.nnet,adversarial_5,SAT,3.682661
ACASXu_3_1.nnet,adversarial_6,SAT,3.899162
ACASXu_3_1.nnet,adversarial_7,SAT,3.326422
ACASXu_3_1.nnet,adversarial_8,SAT,2.995757
ACASXu_3_1.nnet,adversarial_9,SAT,3.921248
ACASXu_3_1.nnet,adversarial_10,SAT,3.987069
ACASXu_3_1.nnet,adversarial_11,SAT,3.509680
ACASXu_3_1.nnet,adversarial_12,SAT,3.073828
ACASXu_3_1.nnet,adversarial_13,SAT,3.904731
ACASXu_3_1.nnet,adversarial_14,SAT,3.609653
ACASXu_3_1.nnet,adversarial_15,SAT,4.116981
ACASXu_3_1.nnet,adversarial_16,SAT,4.102474
ACASXu_3_1.nnet,adversarial_17,SAT,4.280058
ACASXu_3_1.nnet,adversarial_18,SAT,3.330971
ACASXu_3_1.nnet,adversarial_19,SAT,3.610675
ACASXu_3_2.nnet,adversarial_0,UNSAT,16.681065
ACASXu_3_2.nnet,adversarial_1,UNSAT,2.753708
ACASXu_3_2.nnet,adversarial_2,UNSAT,4.610628
ACASXu_3_2.nnet,adversarial_3,UNSAT,3.797639
ACASXu_3_2.nnet,adversarial_4,UNSAT,6.152391
ACASXu_3_2.nnet,adversarial_5,UNSAT,2.960938
ACASXu_3_2.nnet,adversarial_6,SAT,2.993052
ACASXu_3_2.nnet,adversarial_7,UNSAT,10.859270
ACASXu_3_2.nnet,adversarial_8,UNSAT,3.486703
ACASXu_3_2.nnet,adversarial_9,UNSAT,4.329449
ACASXu_3_2.nnet,adversarial_10,UNSAT,4.697929
ACASXu_3_2.nnet,adversarial_11,UNSAT,3.251187
ACASXu_3_2.nnet,adversarial_12,UNSAT,2.869532
ACASXu_3_2.nnet,adversarial_13,UNSAT,2.750249
ACASXu_3_2.nnet,adversarial_14,UNSAT,2.821793
ACASXu_3_2.nnet,adversarial_15,UNSAT,5.683699
ACASXu_3_2.nnet,adversarial_16,UNSAT,3.920062
ACASXu_3_2.nnet,adversarial_17,UNSAT,2.987897
ACASXu_3_2.nnet,adversarial_18,UNSAT,16.164711
ACASXu_3_2.nnet,adversarial_19,UNSAT,2.975447
ACASXu_3_3.nnet,adversarial_0,SAT,3.044420
ACASXu_3_3.nnet,adversarial_1,SAT,3.028017
ACASXu_3_3.nnet,adversarial_2,SAT,2.846116
ACASXu_3_3.nnet,adversarial_3,SAT,2.935291
ACASXu_3_3.nnet,adversarial_4,SAT,2.912232
ACASXu_3_3.nnet,adversarial_5,SAT,2.994574
ACASXu_3_3.nnet,adversarial_6,SAT,3.067695
ACASXu_3_3.nnet,adversarial_7,SAT,3.003741
ACASXu_3_3.nnet,adversarial_8,SAT,2.983716
ACASXu_3_3.nnet,adversarial_9,SAT,3.389526
ACASXu_3_3.nnet,adversarial_10,SAT,3.796013
ACASXu_3_3.nnet,adversarial_11,SAT,3.170117
ACASXu_3_3.nnet,adversarial_12,SAT,2.876146
ACASXu_3_3.nnet,adversarial_13,SAT,2.811227
ACASXu_3_3.nnet,adversarial_14,SAT,3.044505
ACASXu_3_3.nnet,adversarial_15,SAT,3.457044
ACASXu_3_3.nnet,adversarial_16,SAT,4.473224
ACASXu_3_3.nnet,adversarial_17,SAT,3.443138
ACASXu_3_3.nnet,adversarial_18,SAT,3.981871
ACASXu_3_3.nnet,adversarial_19,SAT,3.084618
ACASXu_3_4.nnet,adversarial_0,UNSAT,4.974755
ACASXu_3_4.nnet,adversarial_1,UNSAT,2.964318
ACASXu_3_4.nnet,adversarial_2,UNSAT,3.837706
ACASXu_3_4.nnet,adversarial_3,UNSAT,2.835075
ACASXu_3_4.nnet,adversarial_4,UNSAT,2.814702
ACASXu_3_4.nnet,adversarial_5,UNSAT,2.783243
ACASXu_3_4.nnet,adversarial_6,SAT,45.018543
ACASXu_3_4.nnet,adversarial_7,SAT,63.302748
ACASXu_3_4.nnet,adversarial_8,UNSAT,4.232063
ACASXu_3_4.nnet,adversarial_9,UNSAT,3.021616
ACASXu_3_4.nnet,adversarial_10,UNSAT,3.779002
ACASXu_3_4.nnet,adversarial_11,UNSAT,5.607094
ACASXu_3_4.nnet,adversarial_12,UNSAT,4.130373
ACASXu_3_4.nnet,adversarial_13,UNSAT,3.642844
ACASXu_3_4.nnet,adversarial_14,UNSAT,3.210912
ACASXu_3_4.nnet,adversarial_15,UNSAT,3.595718
ACASXu_3_4.nnet,adversarial_16,UNSAT,7.704955
ACASXu_3_4.nnet,adversarial_17,UNSAT,4.325044
ACASXu_3_4.nnet,adversarial_18,UNSAT,5.076522
ACASXu_3_4.nnet,adversarial_19,UNSAT,4.074088
ACASXu_3_5.nnet,adversarial_0,SAT,46.636701
ACASXu_3_5.nnet,adversarial_1,UNSAT,4.469934
ACASXu_3_5.nnet,adversarial_2,SAT,3.735125
ACASXu_3_5.nnet,adversarial_3,UNSAT,3.829038
ACASXu_3_5.nnet,adversarial_4,UNSAT,4.285774
ACASXu_3_5.nnet,adversarial_5,SAT,4.843211
